order_id,product_id,quantity,selling_price
17136,17,1,902
17136,12,3,1432
17136,27,3,1283
17137,20,1,753
17138,4,1,516
17138,24,3,946
17138,17,2,902
17139,43,1,1149
17140,9,2,1025
17140,19,3,718
17141,24,1,946
17141,14,1,1157
17142,19,1,718
17142,35,3,815
17142,22,3,892
17143,14,3,1157
17144,11,2,1047
17144,33,3,943
17144,1,2,1038
17145,33,3,943
17145,8,1,588
17145,12,2,1432
17146,49,1,1172
17146,14,1,1157
17147,10,2,913
17147,17,3,902
17147,14,3,1157
17148,39,1,1068
17149,41,2,910
17149,4,2,516
17150,9,2,1025
17151,16,2,1416
17152,18,3,649
17152,37,2,1229
17152,12,2,1432
17153,20,2,753
17153,25,2,737
17154,6,2,1306
17155,18,3,649
17156,2,1,576
17157,6,1,1306
17157,19,2,718
17157,40,3,1066
17158,38,3,1061
17158,49,1,1172
17158,5,3,1051
17159,19,1,718
17159,25,2,737
17160,14,2,1157
17160,5,1,1051
17160,20,1,753
17161,28,1,1057
17162,37,2,1229
17162,29,3,1062
17163,15,3,439
17163,2,3,576
17163,21,3,736
17164,20,1,753
17165,7,3,332
17165,17,2,902
17166,13,3,954
17167,23,1,784
17168,36,2,847
17168,1,3,1038
17168,35,3,815
17169,50,2,998
17169,23,3,784
17170,37,1,1229
17171,49,3,1172
17171,20,2,753
17172,44,3,1303
17173,7,2,332
17173,17,3,902
17174,21,2,736
17175,42,2,934
17176,49,3,1172
17176,2,1,576
17177,33,1,943
17177,40,3,1066
17177,6,1,1306
17178,38,2,1061
17179,9,2,1025
17179,25,1,737
17179,44,1,1303
17180,17,3,902
17181,32,1,611
17181,16,3,1416
17181,50,1,998
17182,39,2,1068
17182,18,1,649
17183,30,3,549
17183,22,2,892
17183,28,2,1057
17184,36,3,847
17184,46,1,625
17184,4,2,516
17185,38,1,1061
17185,10,2,913
17186,8,3,588
17186,34,3,1107
17187,37,1,1229
17187,2,3,576
17188,33,2,943
17188,21,1,736
17189,33,3,943
17190,10,3,913
17190,35,1,815
17190,46,2,625
17191,7,1,332
17191,34,2,1107
17191,4,3,516
17192,21,2,736
17192,6,1,1306
17193,32,2,611
17193,41,1,910
17193,21,1,736
17194,48,2,553
17195,29,1,1062
17195,45,1,561
17195,7,1,332
17196,28,2,1057
17196,33,1,943
17196,47,3,954
17197,33,1,943
17197,36,1,847
17198,39,3,1068
17198,50,2,998
17198,49,3,1172
17199,46,1,625
17199,24,1,946
17200,44,1,1303
17200,43,1,1149
17201,41,3,910
17201,4,1,516
17201,44,3,1303
17202,41,3,910
17202,22,1,892
17202,1,3,1038
17203,24,2,946
17203,12,1,1432
17204,45,1,561
17204,1,1,1038
17205,25,2,737
17205,17,2,902
17205,33,2,943
17206,28,1,1057
17206,40,1,1066
17206,33,1,943
17207,33,3,943
17207,35,2,815
17207,39,3,1068
17208,37,1,1229
17208,17,3,902
17208,2,3,576
17209,43,3,1149
17209,42,1,934
17210,12,3,1432
17210,36,3,847
17210,42,3,934
17211,38,1,1061
17211,38,2,1061
17211,19,1,718
17212,31,2,647
17212,48,2,553
17212,25,3,737
17213,37,3,1229
17213,21,3,736
17213,18,1,649
17214,32,1,611
17214,46,1,625
17215,19,2,718
17215,16,2,1416
17216,16,1,1416
17216,33,3,943
17216,13,2,954
17217,50,1,998
17218,33,2,943
17219,31,2,647
17219,49,2,1172
17219,42,2,934
17220,28,1,1057
17220,13,2,954
17221,15,3,439
17222,4,2,516
17222,36,3,847
17222,29,2,1062
17223,19,3,718
17223,45,3,561
17224,4,1,516
17225,15,1,439
17225,29,3,1062
17225,46,2,625
17226,43,3,1149
17226,1,1,1038
17226,3,2,748
17227,30,2,549
17228,23,3,784
17228,36,3,847
17229,30,2,549
17229,43,2,1149
17230,29,2,1062
17231,15,1,439
17231,10,2,913
17231,33,1,943
17232,20,3,753
17232,35,2,815
17232,44,3,1303
17233,50,2,998
17233,36,3,847
17234,25,2,737
17234,39,2,1068
17234,23,2,784
17235,13,1,954
17235,25,1,737
17236,18,3,649
17236,5,2,1051
17236,4,1,516
17237,24,3,946
17238,33,3,943
17238,29,2,1062
17239,32,3,611
17240,48,1,553
17240,12,2,1432
17240,25,3,737
17241,26,3,1135
17241,38,3,1061
17241,6,1,1306
17242,19,3,718
17243,31,1,647
17243,37,1,1229
17244,47,1,954
17245,16,1,1416
17245,24,3,946
17246,3,2,748
17247,12,1,1432
17247,2,1,576
17248,15,1,439
17249,19,2,718
17249,5,1,1051
17250,8,3,588
17250,43,1,1149
17250,27,3,1283
17251,23,1,784
17251,22,2,892
17251,45,1,561
17252,14,1,1157
17252,9,3,1025
17252,36,3,847
17253,32,3,611
17254,19,2,718
17254,24,3,946
17255,15,1,439
17255,19,3,718
17256,30,1,549
17256,27,3,1283
17256,1,3,1038
17257,6,1,1306
17258,4,2,516
17258,23,1,784
17258,50,1,998
17259,23,1,784
17259,36,2,847
17260,39,1,1068
17260,44,3,1303
17260,30,2,549
17261,27,2,1283
17261,40,3,1066
17261,36,3,847
17262,28,1,1057
17262,4,1,516
17262,33,3,943
17263,30,3,549
17263,15,2,439
17263,16,3,1416
17264,31,3,647
17264,37,2,1229
17264,16,3,1416
17265,32,1,611
17265,12,1,1432
17266,31,3,647
17266,44,3,1303
17267,40,2,1066
17267,16,2,1416
17268,41,2,910
17268,46,2,625
17269,19,3,718
17269,21,1,736
17269,20,3,753
17270,27,2,1283
17271,1,3,1038
17271,33,1,943
17272,41,2,910
17273,29,2,1062
17273,6,2,1306
17274,20,1,753
17274,48,2,553
17275,29,1,1062
17276,22,1,892
17276,19,2,718
17277,30,1,549
17277,50,1,998
17277,47,3,954
17278,44,1,1303
17278,2,1,576
17278,28,1,1057
17279,45,2,561
17279,28,3,1057
17279,25,3,737
17280,40,3,1066
17281,14,3,1157
17282,16,2,1416
17282,17,3,902
17283,42,1,934
17284,26,3,1135
17284,19,1,718
17285,2,2,576
17286,3,1,748
17287,26,3,1135
17287,35,1,815
17288,19,1,718
17289,9,2,1025
17290,23,3,784
17290,21,2,736
17291,24,2,946
17292,18,1,649
17292,18,2,649
17293,2,1,576
17293,27,2,1283
17293,23,3,784
17294,47,3,954
17294,38,3,1061
17295,41,2,910
17295,47,1,954
17296,42,2,934
17297,2,3,576
17297,6,3,1306
17298,30,1,549
17298,14,2,1157
17299,9,1,1025
17299,21,3,736
17300,35,1,815
17300,37,1,1229
17301,7,1,332
17301,8,2,588
17302,15,1,439
17302,2,1,576
17302,38,3,1061
17303,44,3,1303
17303,44,3,1303
17304,19,2,718
17304,45,1,561
17304,43,2,1149
17305,9,1,1025
17305,44,3,1303
17306,7,3,332
17306,40,2,1066
17307,26,1,1135
17308,26,3,1135
17308,37,3,1229
17308,17,3,902
17309,16,3,1416
17309,26,2,1135
17309,35,2,815
17310,50,3,998
17310,27,3,1283
17310,20,2,753
17311,31,1,647
17312,9,2,1025
17312,13,1,954
17313,16,1,1416
17313,32,2,611
17314,50,1,998
17314,27,2,1283
17315,29,1,1062
17316,11,2,1047
17317,8,1,588
17317,19,1,718
17318,29,3,1062
17319,5,3,1051
17319,24,1,946
17320,17,1,902
17321,1,2,1038
17321,45,3,561
17322,19,2,718
17322,44,1,1303
17322,44,1,1303
17323,17,3,902
17324,4,3,516
17324,45,1,561
17324,41,3,910
17325,2,3,576
17326,43,3,1149
17326,34,1,1107
17326,45,1,561
17327,10,1,913
17327,47,3,954
17327,7,3,332
17328,19,2,718
17329,28,2,1057
17329,32,3,611
17329,24,3,946
17330,7,1,332
17330,40,1,1066
17330,50,3,998
17331,2,1,576
17331,26,3,1135
17332,33,1,943
17332,18,2,649
17332,10,1,913
17333,15,1,439
17333,14,1,1157
17333,13,2,954
17334,39,2,1068
17334,39,3,1068
17335,19,2,718
17335,49,3,1172
17335,12,1,1432
17336,41,1,910
17336,9,2,1025
17336,29,2,1062
17337,45,1,561
17338,30,1,549
17338,36,1,847
17339,46,1,625
17340,39,2,1068
17340,40,3,1066
17340,37,2,1229
17341,24,3,946
17342,16,2,1416
17342,41,2,910
17343,45,2,561
17343,16,2,1416
17344,42,2,934
17345,25,1,737
17345,12,3,1432
17345,23,2,784
17346,29,3,1062
17346,22,1,892
17346,8,1,588
17347,22,1,892
17348,12,2,1432
17348,19,2,718
17348,14,2,1157
17349,12,2,1432
17350,10,3,913
17351,41,1,910
17352,11,1,1047
17352,22,3,892
17353,3,3,748
17353,34,1,1107
17353,32,3,611
17354,29,3,1062
17354,3,2,748
17354,47,2,954
17355,49,2,1172
17355,9,1,1025
17356,17,2,902
17356,44,2,1303
17357,40,2,1066
17358,25,1,737
17358,35,2,815
17359,32,3,611
17359,50,3,998
17360,21,3,736
17361,47,1,954
17362,19,1,718
17362,29,3,1062
17363,20,3,753
17363,28,1,1057
17364,21,1,736
17365,30,1,549
17366,14,3,1157
17366,18,3,649
17367,20,1,753
17367,26,1,1135
17367,25,1,737
17368,7,1,332
17368,48,2,553
17368,38,2,1061
17369,46,3,625
17370,42,1,934
17370,30,3,549
17371,5,3,1051
17371,14,1,1157
17371,32,3,611
17372,42,1,934
17372,21,2,736
17372,13,1,954
17373,1,1,1038
17373,35,2,815
17374,23,2,784
17374,10,1,913
17374,50,1,998
17375,8,3,588
17375,14,3,1157
17375,8,1,588
17376,44,1,1303
17376,26,3,1135
17377,35,2,815
17377,35,1,815
17377,42,3,934
17378,31,2,647
17378,2,2,576
17379,34,2,1107
17380,16,2,1416
17381,3,3,748
17381,47,2,954
17382,16,2,1416
17383,33,2,943
17384,46,3,625
17384,2,2,576
17384,46,2,625
17385,39,2,1068
17386,17,3,902
17386,31,3,647
17387,2,2,576
17388,3,3,748
17389,50,2,998
17389,39,3,1068
17390,12,1,1432
17390,25,3,737
17391,37,1,1229
17392,14,3,1157
17392,26,3,1135
17393,20,1,753
17393,46,3,625
17394,37,3,1229
17394,11,3,1047
17394,10,1,913
17395,46,2,625
17396,14,2,1157
17397,35,3,815
17397,24,3,946
17397,48,2,553
17398,8,3,588
17398,18,1,649
17399,12,1,1432
17399,11,2,1047
17400,30,1,549
17400,50,1,998
17401,38,2,1061
17401,36,2,847
17401,38,1,1061
17402,41,2,910
17402,30,3,549
17402,7,1,332
17403,39,1,1068
17403,45,3,561
17403,33,2,943
17404,19,2,718
17405,26,1,1135
17405,23,3,784
17406,4,3,516
17406,40,1,1066
17406,17,2,902
17407,8,1,588
17407,13,2,954
17408,31,3,647
17408,21,1,736
17409,32,2,611
17410,25,2,737
17410,46,1,625
17411,7,3,332
17411,22,2,892
17411,15,3,439
17412,25,2,737
17413,11,1,1047
17414,14,2,1157
17415,38,2,1061
17415,17,3,902
17416,48,2,553
17417,3,1,748
17417,38,2,1061
17418,22,3,892
17419,27,3,1283
17419,17,1,902
17420,44,1,1303
17420,34,3,1107
17421,1,3,1038
17422,40,1,1066
17422,24,1,946
17422,18,1,649
17423,32,2,611
17424,13,2,954
17424,6,3,1306
17425,3,1,748
17426,45,3,561
17426,41,3,910
17427,27,3,1283
17428,15,1,439
17428,50,1,998
17429,12,3,1432
17430,50,2,998
17431,8,1,588
17431,36,1,847
17431,12,3,1432
17432,34,3,1107
17433,50,1,998
17434,8,2,588
17435,49,1,1172
17436,9,2,1025
17436,26,2,1135
17437,6,1,1306
17438,7,3,332
17438,26,3,1135
17438,26,2,1135
17439,38,1,1061
17439,28,3,1057
17440,8,2,588
17440,4,2,516
17440,24,1,946
17441,14,2,1157
17441,35,3,815
17442,24,2,946
17442,43,2,1149
17443,9,3,1025
17443,30,1,549
17444,43,3,1149
17444,10,3,913
17445,5,1,1051
17445,7,1,332
17445,47,2,954
17446,40,3,1066
17447,48,3,553
17447,19,3,718
17448,5,2,1051
17449,37,3,1229
17449,34,3,1107
17449,38,1,1061
17450,17,1,902
17450,27,2,1283
17450,37,2,1229
17451,39,3,1068
17451,35,2,815
17452,25,3,737
17452,10,3,913
17453,16,3,1416
17453,3,2,748
17453,25,2,737
17454,18,2,649
17455,31,1,647
17456,44,2,1303
17456,16,3,1416
17457,12,1,1432
17457,31,1,647
17458,39,1,1068
17458,30,3,549
17459,8,1,588
17459,41,2,910
17459,42,3,934
17460,28,2,1057
17460,29,1,1062
17460,46,3,625
17461,38,3,1061
17461,31,1,647
17462,16,3,1416
17463,39,2,1068
17463,42,3,934
17464,15,1,439
17464,5,3,1051
17464,19,2,718
17465,7,3,332
17466,12,3,1432
17466,35,2,815
17467,47,2,954
17468,34,3,1107
17468,47,1,954
17468,28,1,1057
17469,29,2,1062
17470,25,3,737
17470,8,3,588
17471,48,3,553
17471,2,2,576
17472,14,2,1157
17472,17,3,902
17473,41,3,910
17473,30,2,549
17473,43,3,1149
17474,21,1,736
17474,17,1,902
17475,6,3,1306
17475,25,2,737
17475,31,1,647
17476,48,3,553
17476,50,1,998
17476,7,2,332
17477,12,2,1432
17477,17,3,902
17477,11,3,1047
17478,6,1,1306
17479,41,2,910
17479,15,2,439
17480,41,3,910
17480,10,2,913
17480,20,3,753
17481,23,2,784
17481,17,3,902
17481,3,2,748
17482,27,1,1283
17482,23,3,784
17483,46,3,625
17483,43,3,1149
17484,13,3,954
17484,27,1,1283
17484,17,2,902
17485,34,2,1107
17485,10,2,913
17485,13,3,954
17486,11,2,1047
17486,38,2,1061
17486,14,1,1157
17487,18,3,649
17488,26,2,1135
17489,36,3,847
17489,19,2,718
17489,25,2,737
17490,36,3,847
17491,36,3,847
17491,42,3,934
17492,4,3,516
17492,16,3,1416
17493,23,2,784
17493,2,1,576
17493,29,2,1062
17494,21,3,736
17494,40,1,1066
17495,37,2,1229
17495,15,2,439
17495,36,3,847
17496,49,1,1172
17496,41,2,910
17497,7,2,332
17498,48,3,553
17498,48,2,553
17499,28,1,1057
17500,41,2,910
17500,13,3,954
17501,23,3,784
17501,3,2,748
17501,24,1,946
17502,14,2,1157
17503,12,3,1432
17503,37,3,1229
17504,35,2,815
17504,38,2,1061
17505,7,2,332
17505,28,1,1057
17505,1,2,1038
17506,3,3,748
17506,11,3,1047
17506,35,2,815
17507,48,3,553
17508,21,1,736
17508,20,3,753
17508,22,3,892
17509,5,1,1051
17509,12,3,1432
17510,38,3,1061
17511,2,3,576
17511,31,3,647
17511,36,1,847
17512,47,1,954
17512,22,3,892
17512,32,3,611
17513,42,3,934
17513,28,3,1057
17514,31,1,647
17514,31,2,647
17515,42,1,934
17515,13,2,954
17515,29,3,1062
17516,38,2,1061
17516,21,3,736
17517,50,2,998
17517,10,3,913
17517,43,1,1149
17518,27,1,1283
17519,37,3,1229
17519,17,1,902
17519,39,2,1068
17520,7,1,332
17520,20,2,753
17520,4,2,516
17521,7,1,332
17522,23,3,784
17522,36,3,847
17522,8,3,588
17523,39,3,1068
17523,29,2,1062
17523,22,1,892
17524,10,1,913
17524,45,2,561
17525,3,2,748
17525,12,3,1432
17525,15,2,439
17526,37,2,1229
17527,15,3,439
17528,10,3,913
17529,23,2,784
17530,50,2,998
17530,7,1,332
17531,15,3,439
17532,20,1,753
17532,13,3,954
17533,11,2,1047
17533,36,1,847
17534,50,2,998
17535,9,3,1025
17535,42,1,934
17536,7,3,332
17536,32,2,611
17537,39,3,1068
17537,1,2,1038
17538,35,2,815
17538,45,1,561
17539,32,3,611
17539,33,2,943
17540,25,3,737
17540,3,3,748
17540,26,2,1135
17541,24,2,946
17541,48,1,553
17542,46,3,625
17542,27,3,1283
17542,16,3,1416
17543,15,3,439
17544,27,1,1283
17544,9,1,1025
17544,14,3,1157
17545,28,3,1057
17545,24,1,946
17546,26,1,1135
17546,6,1,1306
17546,22,1,892
17547,16,2,1416
17547,12,1,1432
17547,10,2,913
17548,27,2,1283
17548,32,2,611
17549,25,3,737
17549,42,3,934
17549,9,1,1025
17550,6,3,1306
17550,47,1,954
17550,37,3,1229
17551,7,3,332
17551,20,2,753
17551,14,1,1157
17552,33,3,943
17553,36,2,847
17553,3,1,748
17553,17,2,902
17554,17,1,902
17554,13,3,954
17555,11,1,1047
17555,48,2,553
17556,46,3,625
17556,9,3,1025
17556,23,1,784
17557,24,2,946
17557,14,1,1157
17558,15,3,439
17559,41,3,910
17560,31,1,647
17560,48,3,553
17561,3,2,748
17562,7,1,332
17562,49,2,1172
17563,5,1,1051
17563,13,1,954
17564,24,2,946
17565,47,2,954
17565,1,2,1038
17566,30,1,549
17566,39,2,1068
17567,38,2,1061
17568,10,1,913
17569,43,1,1149
17569,47,1,954
17569,49,1,1172
17570,28,3,1057
17570,26,2,1135
17571,3,1,748
17571,22,3,892
17572,16,1,1416
17573,8,3,588
17573,26,1,1135
17574,38,3,1061
17574,14,1,1157
17575,10,2,913
17576,31,1,647
17576,31,3,647
17577,20,1,753
17577,44,1,1303
17577,2,3,576
17578,29,1,1062
17578,10,2,913
17578,15,2,439
17579,27,1,1283
17579,13,2,954
17580,40,1,1066
17581,33,3,943
17582,18,2,649
17582,15,1,439
17583,11,1,1047
17584,9,3,1025
17585,50,3,998
17585,25,2,737
17585,13,2,954
17586,25,2,737
17587,36,2,847
17588,9,2,1025
17588,22,1,892
17589,45,1,561
17590,18,3,649
17591,9,3,1025
17591,34,2,1107
17591,31,2,647
17592,23,1,784
17593,33,3,943
17593,42,2,934
17593,46,1,625
17594,13,1,954
17594,30,3,549
17595,35,1,815
17595,6,2,1306
17595,26,3,1135
17596,1,1,1038
17596,23,3,784
17596,9,3,1025
17597,11,2,1047
17598,39,3,1068
17599,10,3,913
17600,26,2,1135
17600,20,1,753
17601,7,1,332
17602,23,3,784
17602,36,3,847
17603,36,1,847
17603,43,3,1149
17603,48,1,553
17604,22,2,892
17605,8,2,588
17606,34,2,1107
17606,41,2,910
17607,22,3,892
17607,12,1,1432
17608,38,1,1061
17608,40,2,1066
17609,25,2,737
17609,42,3,934
17609,23,1,784
17610,25,2,737
17610,17,2,902
17610,28,2,1057
17611,9,3,1025
17611,35,3,815
17612,19,2,718
17612,17,2,902
17613,37,2,1229
17613,13,2,954
17614,27,1,1283
17615,37,2,1229
17615,39,1,1068
17616,40,1,1066
17617,12,1,1432
17617,5,1,1051
17618,27,1,1283
17618,2,2,576
17619,45,2,561
17619,15,2,439
17619,45,3,561
17620,46,3,625
17620,40,1,1066
17620,19,2,718
17621,27,3,1283
17621,23,1,784
17622,19,3,718
17622,5,1,1051
17623,19,1,718
17623,21,2,736
17624,3,1,748
17624,41,1,910
17625,25,1,737
17625,31,3,647
17625,23,2,784
17626,9,2,1025
17626,42,2,934
17627,21,1,736
17627,27,1,1283
17628,25,2,737
17628,19,3,718
17628,12,2,1432
17629,41,1,910
17630,37,1,1229
17630,7,3,332
17631,23,1,784
17631,31,3,647
17632,27,1,1283
17632,31,3,647
17633,13,3,954
17634,24,2,946
17635,39,2,1068
17636,10,3,913
17636,31,3,647
17636,47,1,954
17637,28,2,1057
17637,35,3,815
17637,41,3,910
17638,43,2,1149
17638,13,1,954
17638,39,3,1068
17639,44,3,1303
17639,23,3,784
17640,50,3,998
17641,45,1,561
17641,33,2,943
17642,28,1,1057
17642,4,2,516
17643,17,2,902
17644,47,3,954
17645,11,1,1047
17645,34,2,1107
17645,5,3,1051
17646,28,3,1057
17647,17,2,902
17647,16,3,1416
17648,22,2,892
17649,1,3,1038
17650,50,3,998
17651,2,1,576
17651,8,3,588
17652,38,2,1061
17653,44,3,1303
17654,18,2,649
17655,37,3,1229
17655,25,1,737
17655,41,3,910
17656,4,1,516
17657,12,2,1432
17657,12,2,1432
17658,30,2,549
17658,12,3,1432
17658,28,1,1057
17659,43,3,1149
17659,18,1,649
17660,46,2,625
17660,22,2,892
17661,21,2,736
17661,26,2,1135
17662,46,2,625
17662,26,1,1135
17663,15,1,439
17663,46,2,625
17664,11,3,1047
17665,45,2,561
17666,6,3,1306
17667,47,3,954
17667,34,2,1107
17668,3,2,748
17668,12,2,1432
17668,21,2,736
17669,19,3,718
17670,16,2,1416
17671,42,3,934
17672,12,1,1432
17672,7,1,332
17673,26,1,1135
17673,8,2,588
17673,37,2,1229
17674,33,1,943
17675,42,1,934
17675,28,2,1057
17676,15,1,439
17676,38,1,1061
17676,16,2,1416
17677,21,3,736
17677,39,3,1068
17677,40,2,1066
17678,39,1,1068
17678,21,1,736
17678,9,3,1025
17679,30,3,549
17680,29,1,1062
17680,37,1,1229
17680,5,3,1051
17681,41,2,910
17681,7,1,332
17682,26,1,1135
17682,48,2,553
17683,11,1,1047
17683,22,3,892
17684,10,1,913
17684,22,2,892
17684,22,3,892
17685,10,1,913
17685,29,2,1062
17685,37,3,1229
17686,7,1,332
17686,12,1,1432
17687,24,1,946
17688,26,3,1135
17688,1,1,1038
17689,11,1,1047
17689,48,1,553
17689,15,1,439
17690,19,1,718
17690,18,1,649
17691,28,1,1057
17691,6,2,1306
17692,7,3,332
17693,8,3,588
17693,24,3,946
17693,29,1,1062
17694,16,1,1416
17694,9,2,1025
17694,16,3,1416
17695,35,3,815
17695,20,1,753
17695,27,3,1283
17696,21,2,736
17696,10,3,913
17697,26,1,1135
17697,50,3,998
17697,31,3,647
17698,35,1,815
17699,50,2,998
17699,37,1,1229
17700,26,3,1135
17701,44,2,1303
17701,26,2,1135
17701,45,3,561
17702,24,3,946
17702,45,2,561
17703,45,1,561
17704,29,3,1062
17705,23,2,784
17705,27,2,1283
17705,23,2,784
17706,21,1,736
17706,1,3,1038
17706,48,2,553
17707,39,2,1068
17708,22,3,892
17708,37,3,1229
17709,3,3,748
17709,43,3,1149
17709,16,1,1416
17710,22,1,892
17711,43,1,1149
17711,8,1,588
17711,34,2,1107
17712,19,1,718
17713,2,1,576
17713,41,3,910
17714,2,3,576
17714,33,1,943
17714,5,1,1051
17715,42,1,934
17715,30,3,549
17715,11,1,1047
17716,36,3,847
17716,22,2,892
17717,6,3,1306
17717,48,2,553
17717,13,3,954
17718,9,1,1025
17718,2,3,576
17719,13,1,954
17719,38,1,1061
17720,17,2,902
17720,36,2,847
17721,33,1,943
17722,10,1,913
17722,22,2,892
17722,12,3,1432
17723,25,1,737
17723,7,1,332
17723,35,3,815
17724,21,2,736
17724,36,2,847
17725,17,3,902
17725,8,1,588
17725,37,2,1229
17726,23,3,784
17727,45,1,561
17727,46,1,625
17727,40,1,1066
17728,34,2,1107
17729,13,1,954
17729,46,2,625
17730,46,3,625
17731,32,2,611
17731,30,1,549
17731,14,3,1157
17732,4,1,516
17733,39,2,1068
17733,49,1,1172
17733,4,2,516
17734,1,1,1038
17734,1,1,1038
17734,24,3,946
17735,15,1,439
17735,5,2,1051
17735,9,2,1025
17736,46,1,625
17736,44,3,1303
17736,21,3,736
17737,32,2,611
17738,24,3,946
17738,14,3,1157
17738,6,1,1306
17739,20,3,753
17740,15,3,439
17740,27,3,1283
17741,49,2,1172
17742,8,2,588
17743,12,1,1432
17744,36,3,847
17745,40,2,1066
17745,46,1,625
17746,16,2,1416
17746,37,2,1229
17747,47,3,954
17747,39,1,1068
17748,34,1,1107
17748,39,2,1068
17749,23,2,784
17749,7,3,332
17749,15,1,439
17750,17,1,902
17750,20,2,753
17751,21,1,736
17751,21,3,736
17751,20,2,753
17752,33,1,943
17753,49,2,1172
17754,12,3,1432
17755,13,2,954
17756,14,1,1157
17756,48,3,553
17757,11,3,1047
17757,2,2,576
17757,15,2,439
17758,48,3,553
17758,3,2,748
17759,16,3,1416
17760,33,1,943
17760,35,3,815
17761,3,1,748
17762,36,3,847
17762,12,1,1432
17762,47,3,954
17763,47,2,954
17764,13,1,954
17765,28,3,1057
17765,39,1,1068
17765,32,1,611
17766,42,3,934
17766,28,3,1057
17767,19,1,718
17767,24,1,946
17767,7,1,332
17768,42,3,934
17768,33,1,943
17769,3,1,748
17770,44,3,1303
17770,24,2,946
17770,44,2,1303
17771,40,2,1066
17771,25,3,737
17772,23,3,784
17773,50,2,998
17774,41,2,910
17774,6,1,1306
17775,34,2,1107
17775,9,1,1025
17775,4,1,516
17776,47,3,954
17777,6,2,1306
17777,32,2,611
17777,30,1,549
17778,16,2,1416
17778,35,2,815
17779,7,3,332
17779,11,1,1047
17780,10,3,913
17781,39,3,1068
17781,48,1,553
17781,31,2,647
17782,15,3,439
17783,19,3,718
17783,41,1,910
17784,42,3,934
17784,15,3,439
17784,33,1,943
17785,30,3,549
17785,15,1,439
17786,9,2,1025
17786,15,2,439
17786,1,3,1038
17787,39,3,1068
17787,46,2,625
17787,2,3,576
17788,22,3,892
17789,50,3,998
17790,22,1,892
17790,21,1,736
17790,20,1,753
17791,40,1,1066
17791,30,1,549
17791,1,2,1038
17792,48,2,553
17792,18,3,649
17792,16,2,1416
17793,41,3,910
17793,49,3,1172
17794,22,2,892
17795,11,3,1047
17795,28,3,1057
17795,42,3,934
17796,9,3,1025
17796,19,1,718
17797,36,1,847
17797,31,1,647
17798,20,3,753
17798,46,1,625
17798,5,3,1051
17799,4,1,516
17800,25,2,737
17800,3,3,748
17801,50,3,998
17801,23,1,784
17802,36,2,847
17803,47,2,954
17804,13,2,954
17805,44,3,1303
17806,10,3,913
17806,33,3,943
17806,18,1,649
17807,17,2,902
17807,41,2,910
17808,16,1,1416
17809,44,3,1303
17809,40,3,1066
17809,1,3,1038
17810,24,3,946
17810,40,3,1066
17811,21,1,736
17812,2,3,576
17813,15,3,439
17813,23,1,784
17814,6,1,1306
17815,4,2,516
17815,45,1,561
17815,22,3,892
17816,32,3,611
17816,29,3,1062
17816,4,2,516
17817,15,3,439
17817,20,3,753
17817,8,3,588
17818,33,1,943
17819,31,1,647
17819,30,2,549
17820,4,3,516
17821,39,2,1068
17822,34,2,1107
17822,12,2,1432
17823,31,3,647
17824,49,3,1172
17825,14,2,1157
17825,42,3,934
17826,9,2,1025
17826,28,1,1057
17826,50,2,998
17827,2,2,576
17828,45,1,561
17829,49,1,1172
17830,35,1,815
17831,16,1,1416
17831,11,3,1047
17831,31,1,647
17832,24,2,946
17832,40,3,1066
17832,20,2,753
17833,17,1,902
17833,37,3,1229
17834,6,2,1306
17835,44,2,1303
17836,38,1,1061
17837,14,3,1157
17837,2,3,576
17838,50,2,998
17839,41,2,910
17839,29,2,1062
17839,46,2,625
17840,35,3,815
17841,34,1,1107
17841,19,2,718
17841,23,1,784
17842,20,2,753
17842,49,3,1172
17842,47,1,954
17843,42,3,934
17843,23,3,784
17844,29,1,1062
17845,31,3,647
17845,36,1,847
17846,26,1,1135
17846,47,3,954
17847,50,1,998
17847,20,2,753
17848,35,2,815
17848,48,3,553
17849,35,2,815
17850,17,3,902
17850,50,3,998
17850,47,2,954
17851,6,2,1306
17851,37,3,1229
17852,5,1,1051
17853,26,3,1135
17853,47,2,954
17854,31,1,647
17854,24,2,946
17854,30,3,549
17855,26,3,1135
17855,47,2,954
17855,47,1,954
17856,3,1,748
17856,38,2,1061
17856,38,2,1061
17857,19,2,718
17857,35,2,815
17857,16,1,1416
17858,40,3,1066
17858,36,3,847
17858,37,1,1229
17859,41,3,910
17860,17,2,902
17860,44,1,1303
17861,1,2,1038
17862,4,3,516
17862,29,1,1062
17863,5,3,1051
17864,9,3,1025
17864,9,2,1025
17865,3,2,748
17865,21,3,736
17866,44,1,1303
17867,7,2,332
17867,45,1,561
17867,12,2,1432
17868,3,3,748
17868,7,2,332
17868,39,3,1068
17869,13,3,954
17869,8,1,588
17869,10,2,913
17870,2,1,576
17871,44,3,1303
17871,20,3,753
17871,4,1,516
17872,28,3,1057
17872,38,3,1061
17873,49,1,1172
17874,6,3,1306
17874,20,1,753
17874,28,1,1057
17875,3,1,748
17875,27,2,1283
17876,20,2,753
17876,19,2,718
17877,29,3,1062
17878,38,2,1061
17878,49,3,1172
17879,37,3,1229
17880,41,3,910
17880,46,2,625
17881,9,3,1025
17881,47,2,954
17881,26,2,1135
17882,36,3,847
17882,2,1,576
17882,43,3,1149
17883,19,1,718
17884,41,2,910
17884,10,2,913
17884,48,2,553
17885,15,3,439
