customer_id,name,age,gender,city,state,annual_income,skin_type,signup_date
4332,Customer_4332,29,Male,Indore,Madhya Pradesh,635681,Normal,2022-05-01
4333,Customer_4333,32,Female,Jaipur,Rajasthan,1667799,Dry,2022-11-02
4334,Customer_4334,45,Male,Chandigarh,Chandigarh,563063,Sensitive,2024-01-06
4335,Customer_4335,46,Female,Jaipur,Rajasthan,1654512,Combination,2024-04-23
4336,Customer_4336,47,Male,Pune,Maharashtra,1459651,Combination,2022-12-31
4337,Customer_4337,55,Female,Mumbai,Maharashtra,855273,Normal,2024-02-06
4338,Customer_4338,41,Male,Chandigarh,Chandigarh,1249262,Dry,2023-06-02
4339,Customer_4339,45,Female,Lucknow,Uttar Pradesh,305849,Sensitive,2024-02-06
4340,Customer_4340,41,Female,Indore,Madhya Pradesh,345509,Oily,2022-02-15
4341,Customer_4341,18,Male,Lucknow,Uttar Pradesh,1484984,Oily,2023-09-02
4342,Customer_4342,28,Male,Bengaluru,Karnataka,463062,Combination,2024-03-06
4343,Customer_4343,33,Male,Delhi,Delhi,886138,Combination,2023-07-10
4344,Customer_4344,20,Male,Chandigarh,Chandigarh,663547,Oily,2022-12-23
4345,Customer_4345,33,Male,Mumbai,Maharashtra,663464,Dry,2022-06-21
4346,Customer_4346,40,Male,Mumbai,Maharashtra,385431,Oily,2024-04-09
4347,Customer_4347,59,Female,Ahmedabad,Gujarat,1021530,Dry,2022-04-27
4348,Customer_4348,32,Female,Chandigarh,Chandigarh,894919,Combination,2024-03-26
4349,Customer_4349,32,Female,Bengaluru,Karnataka,1518225,Normal,2024-04-12
4350,Customer_4350,53,Female,Lucknow,Uttar Pradesh,1757819,Oily,2023-10-01
4351,Customer_4351,33,Male,Mumbai,Maharashtra,640160,Combination,2024-05-20
4352,Customer_4352,43,Male,Mumbai,Maharashtra,1541714,Sensitive,2022-05-16
4353,Customer_4353,52,Male,Bengaluru,Karnataka,1027333,Normal,2024-02-04
4354,Customer_4354,59,Male,Lucknow,Uttar Pradesh,556793,Oily,2024-05-01
4355,Customer_4355,35,Male,Delhi,Delhi,639093,Normal,2022-02-28
4356,Customer_4356,39,Female,Indore,Madhya Pradesh,956527,Normal,2023-09-08
4357,Customer_4357,26,Male,Chandigarh,Chandigarh,547263,Oily,2022-09-06
4358,Customer_4358,43,Male,Indore,Madhya Pradesh,457818,Sensitive,2023-04-16
4359,Customer_4359,55,Female,Delhi,Delhi,882704,Oily,2022-03-09
4360,Customer_4360,42,Male,Bengaluru,Karnataka,1548429,Combination,2023-10-19
4361,Customer_4361,54,Male,Hyderabad,Telangana,1239810,Combination,2023-09-30
4362,Customer_4362,55,Male,Hyderabad,Telangana,679189,Sensitive,2023-04-03
4363,Customer_4363,32,Male,Hyderabad,Telangana,1310025,Combination,2022-08-26
4364,Customer_4364,26,Female,Jaipur,Rajasthan,874765,Sensitive,2022-11-23
4365,Customer_4365,60,Female,Pune,Maharashtra,828219,Sensitive,2022-04-16
4366,Customer_4366,19,Female,Pune,Maharashtra,552634,Sensitive,2024-04-08
4367,Customer_4367,19,Male,Mumbai,Maharashtra,1497645,Normal,2022-06-12
4368,Customer_4368,35,Female,Lucknow,Uttar Pradesh,588208,Combination,2022-03-04
4369,Customer_4369,28,Male,Mumbai,Maharashtra,431689,Combination,2023-12-09
4370,Customer_4370,39,Female,Mumbai,Maharashtra,320831,Combination,2022-04-07
4371,Customer_4371,31,Male,Delhi,Delhi,510485,Normal,2023-10-18
4372,Customer_4372,37,Male,Hyderabad,Telangana,1697102,Dry,2023-06-14
4373,Customer_4373,49,Female,Indore,Madhya Pradesh,1637377,Oily,2022-09-25
4374,Customer_4374,56,Male,Indore,Madhya Pradesh,1085093,Combination,2024-05-30
4375,Customer_4375,27,Male,Pune,Maharashtra,1352179,Normal,2022-08-30
4376,Customer_4376,58,Female,Delhi,Delhi,1768870,Normal,2024-03-21
4377,Customer_4377,55,Male,Hyderabad,Telangana,315568,Combination,2024-03-01
4378,Customer_4378,48,Female,Lucknow,Uttar Pradesh,386921,Sensitive,2023-05-20
4379,Customer_4379,54,Male,Jaipur,Rajasthan,738241,Oily,2024-02-15
4380,Customer_4380,55,Female,Pune,Maharashtra,1043000,Dry,2023-01-02
4381,Customer_4381,21,Male,Chandigarh,Chandigarh,1013646,Sensitive,2024-01-04
4382,Customer_4382,60,Female,Lucknow,Uttar Pradesh,1208677,Combination,2022-02-28
4383,Customer_4383,39,Female,Lucknow,Uttar Pradesh,1405810,Normal,2022-07-16
4384,Customer_4384,28,Female,Lucknow,Uttar Pradesh,1766896,Sensitive,2023-12-29
4385,Customer_4385,26,Female,Indore,Madhya Pradesh,660502,Dry,2024-01-28
4386,Customer_4386,35,Female,Lucknow,Uttar Pradesh,1311362,Oily,2023-11-06
4387,Customer_4387,28,Female,Chandigarh,Chandigarh,939932,Oily,2024-06-01
4388,Customer_4388,41,Male,Ahmedabad,Gujarat,1528096,Sensitive,2022-06-22
4389,Customer_4389,28,Male,Lucknow,Uttar Pradesh,684967,Combination,2022-01-09
4390,Customer_4390,52,Male,Hyderabad,Telangana,1039599,Sensitive,2022-06-22
4391,Customer_4391,46,Male,Delhi,Delhi,1458614,Sensitive,2022-07-13
4392,Customer_4392,34,Male,Chandigarh,Chandigarh,1655009,Dry,2022-04-03
4393,Customer_4393,28,Male,Pune,Maharashtra,873627,Dry,2022-10-22
4394,Customer_4394,54,Male,Chandigarh,Chandigarh,1545753,Dry,2024-03-17
4395,Customer_4395,56,Female,Bengaluru,Karnataka,1127156,Oily,2024-05-01
4396,Customer_4396,20,Male,Indore,Madhya Pradesh,1159642,Sensitive,2022-01-01
4397,Customer_4397,39,Male,Delhi,Delhi,1517842,Combination,2023-03-17
4398,Customer_4398,29,Male,Mumbai,Maharashtra,1300790,Combination,2023-10-25
4399,Customer_4399,19,Male,Bengaluru,Karnataka,1588748,Dry,2022-02-21
4400,Customer_4400,54,Male,Hyderabad,Telangana,815082,Combination,2024-02-21
4401,Customer_4401,52,Male,Mumbai,Maharashtra,582001,Oily,2022-11-02
4402,Customer_4402,23,Male,Indore,Madhya Pradesh,1541275,Oily,2023-01-27
4403,Customer_4403,20,Female,Bengaluru,Karnataka,344601,Normal,2022-05-28
4404,Customer_4404,49,Male,Indore,Madhya Pradesh,971866,Sensitive,2022-10-15
4405,Customer_4405,25,Female,Jaipur,Rajasthan,415118,Sensitive,2023-03-23
4406,Customer_4406,43,Female,Pune,Maharashtra,757994,Normal,2024-01-01
4407,Customer_4407,18,Male,Ahmedabad,Gujarat,1500499,Combination,2022-08-22
4408,Customer_4408,29,Male,Indore,Madhya Pradesh,869118,Sensitive,2022-04-03
4409,Customer_4409,45,Male,Indore,Madhya Pradesh,767521,Dry,2022-07-30
4410,Customer_4410,44,Male,Mumbai,Maharashtra,326069,Normal,2022-09-23
4411,Customer_4411,23,Female,Delhi,Delhi,928454,Oily,2022-07-24
4412,Customer_4412,42,Female,Hyderabad,Telangana,878859,Combination,2022-04-30
4413,Customer_4413,47,Male,Mumbai,Maharashtra,1272914,Sensitive,2023-11-06
4414,Customer_4414,51,Female,Jaipur,Rajasthan,1299521,Sensitive,2024-02-10
4415,Customer_4415,45,Male,Bengaluru,Karnataka,826401,Normal,2022-10-27
4416,Customer_4416,57,Male,Pune,Maharashtra,881840,Sensitive,2024-04-08
4417,Customer_4417,48,Female,Hyderabad,Telangana,1013411,Dry,2023-06-08
4418,Customer_4418,46,Male,Lucknow,Uttar Pradesh,481493,Sensitive,2023-09-27
4419,Customer_4419,54,Male,Chandigarh,Chandigarh,661623,Combination,2023-12-16
4420,Customer_4420,20,Male,Pune,Maharashtra,901947,Normal,2022-08-13
4421,Customer_4421,37,Female,Indore,Madhya Pradesh,860608,Dry,2024-02-27
4422,Customer_4422,28,Male,Indore,Madhya Pradesh,863438,Combination,2023-03-15
4423,Customer_4423,30,Female,Ahmedabad,Gujarat,1500828,Combination,2023-04-05
4424,Customer_4424,18,Male,Chandigarh,Chandigarh,1052742,Combination,2024-03-02
4425,Customer_4425,41,Male,Lucknow,Uttar Pradesh,1093772,Oily,2023-03-05
4426,Customer_4426,54,Male,Lucknow,Uttar Pradesh,889035,Sensitive,2022-06-27
4427,Customer_4427,51,Female,Mumbai,Maharashtra,1780794,Combination,2022-03-06
4428,Customer_4428,18,Female,Bengaluru,Karnataka,776339,Normal,2024-06-14
4429,Customer_4429,58,Female,Ahmedabad,Gujarat,1310216,Combination,2022-06-28
4430,Customer_4430,43,Female,Hyderabad,Telangana,791689,Combination,2024-03-09
4431,Customer_4431,56,Male,Chandigarh,Chandigarh,368160,Normal,2024-03-10
4432,Customer_4432,48,Male,Mumbai,Maharashtra,849139,Sensitive,2022-02-21
4433,Customer_4433,49,Female,Delhi,Delhi,496845,Combination,2022-08-16
4434,Customer_4434,50,Female,Indore,Madhya Pradesh,878409,Oily,2023-04-14
4435,Customer_4435,43,Female,Bengaluru,Karnataka,472709,Normal,2024-02-10
4436,Customer_4436,59,Female,Indore,Madhya Pradesh,1171655,Combination,2023-03-01
4437,Customer_4437,26,Female,Indore,Madhya Pradesh,790398,Sensitive,2023-07-21
4438,Customer_4438,41,Female,Hyderabad,Telangana,1755437,Dry,2023-06-16
4439,Customer_4439,51,Male,Ahmedabad,Gujarat,425431,Oily,2023-04-09
4440,Customer_4440,28,Male,Indore,Madhya Pradesh,323263,Normal,2022-11-12
4441,Customer_4441,20,Female,Ahmedabad,Gujarat,1662754,Normal,2023-01-30
4442,Customer_4442,36,Male,Bengaluru,Karnataka,1061981,Sensitive,2024-02-10
4443,Customer_4443,20,Female,Jaipur,Rajasthan,376556,Oily,2023-12-24
4444,Customer_4444,46,Female,Mumbai,Maharashtra,1190882,Normal,2023-06-06
4445,Customer_4445,31,Male,Mumbai,Maharashtra,1131223,Sensitive,2023-10-23
4446,Customer_4446,60,Male,Indore,Madhya Pradesh,346668,Sensitive,2023-04-28
4447,Customer_4447,53,Male,Hyderabad,Telangana,683855,Oily,2023-03-07
4448,Customer_4448,48,Female,Jaipur,Rajasthan,470461,Normal,2022-01-17
4449,Customer_4449,46,Female,Lucknow,Uttar Pradesh,990166,Oily,2023-05-30
4450,Customer_4450,56,Male,Ahmedabad,Gujarat,1112039,Sensitive,2024-02-09
4451,Customer_4451,54,Female,Mumbai,Maharashtra,728553,Combination,2023-11-28
4452,Customer_4452,50,Female,Pune,Maharashtra,1138451,Dry,2024-01-30
4453,Customer_4453,58,Female,Ahmedabad,Gujarat,345942,Combination,2023-08-08
4454,Customer_4454,26,Male,Pune,Maharashtra,1756407,Sensitive,2022-03-02
4455,Customer_4455,59,Female,Delhi,Delhi,1768339,Dry,2023-07-13
4456,Customer_4456,46,Male,Jaipur,Rajasthan,1153823,Sensitive,2022-07-30
4457,Customer_4457,21,Male,Pune,Maharashtra,1143514,Oily,2023-08-15
4458,Customer_4458,48,Male,Bengaluru,Karnataka,1516802,Normal,2022-07-01
4459,Customer_4459,57,Male,Lucknow,Uttar Pradesh,1711181,Normal,2024-04-15
4460,Customer_4460,28,Female,Lucknow,Uttar Pradesh,551654,Normal,2022-06-07
4461,Customer_4461,38,Male,Jaipur,Rajasthan,789434,Sensitive,2022-04-03
4462,Customer_4462,18,Female,Indore,Madhya Pradesh,945840,Normal,2022-09-26
4463,Customer_4463,43,Female,Pune,Maharashtra,630794,Dry,2022-07-31
4464,Customer_4464,52,Male,Chandigarh,Chandigarh,482657,Oily,2022-12-01
4465,Customer_4465,58,Male,Delhi,Delhi,536883,Combination,2023-01-03
4466,Customer_4466,57,Female,Chandigarh,Chandigarh,1242965,Dry,2023-01-25
4467,Customer_4467,29,Male,Chandigarh,Chandigarh,1593796,Combination,2024-04-19
4468,Customer_4468,46,Male,Lucknow,Uttar Pradesh,304177,Combination,2022-09-22
4469,Customer_4469,51,Male,Chandigarh,Chandigarh,869490,Oily,2023-07-29
4470,Customer_4470,35,Male,Lucknow,Uttar Pradesh,413882,Oily,2024-03-12
4471,Customer_4471,47,Male,Hyderabad,Telangana,1168819,Sensitive,2023-05-30
4472,Customer_4472,42,Female,Bengaluru,Karnataka,1644050,Combination,2023-11-11
4473,Customer_4473,25,Female,Mumbai,Maharashtra,1653082,Normal,2023-08-17
4474,Customer_4474,24,Female,Bengaluru,Karnataka,1664179,Combination,2024-03-01
4475,Customer_4475,60,Male,Chandigarh,Chandigarh,1671640,Normal,2022-04-06
4476,Customer_4476,18,Male,Ahmedabad,Gujarat,1241135,Dry,2022-04-28
4477,Customer_4477,21,Male,Indore,Madhya Pradesh,1164585,Combination,2022-02-13
4478,Customer_4478,21,Male,Indore,Madhya Pradesh,365195,Normal,2023-10-07
4479,Customer_4479,20,Male,Lucknow,Uttar Pradesh,1252655,Oily,2023-02-16
4480,Customer_4480,51,Male,Pune,Maharashtra,1559629,Sensitive,2023-07-18
4481,Customer_4481,59,Female,Pune,Maharashtra,927357,Normal,2022-12-01
4482,Customer_4482,60,Male,Bengaluru,Karnataka,1259747,Oily,2023-06-13
4483,Customer_4483,60,Female,Lucknow,Uttar Pradesh,1484779,Oily,2023-10-19
4484,Customer_4484,58,Female,Indore,Madhya Pradesh,486263,Dry,2023-03-06
4485,Customer_4485,18,Female,Lucknow,Uttar Pradesh,1542219,Dry,2024-01-07
4486,Customer_4486,42,Male,Chandigarh,Chandigarh,659641,Sensitive,2023-02-20
4487,Customer_4487,26,Male,Jaipur,Rajasthan,1469097,Dry,2023-06-28
4488,Customer_4488,19,Male,Pune,Maharashtra,1610511,Dry,2023-04-13
4489,Customer_4489,58,Male,Bengaluru,Karnataka,1183486,Oily,2023-11-20
4490,Customer_4490,35,Female,Delhi,Delhi,757896,Combination,2024-04-02
4491,Customer_4491,42,Male,Chandigarh,Chandigarh,1646214,Combination,2022-12-09
4492,Customer_4492,49,Male,Lucknow,Uttar Pradesh,470336,Oily,2022-01-12
4493,Customer_4493,60,Male,Delhi,Delhi,925489,Oily,2023-11-05
4494,Customer_4494,31,Female,Ahmedabad,Gujarat,1551309,Dry,2023-08-23
4495,Customer_4495,27,Male,Hyderabad,Telangana,1261605,Combination,2022-09-12
4496,Customer_4496,29,Female,Bengaluru,Karnataka,1495117,Sensitive,2023-02-19
4497,Customer_4497,33,Female,Bengaluru,Karnataka,1661104,Sensitive,2022-01-01
4498,Customer_4498,36,Male,Pune,Maharashtra,1087339,Combination,2022-05-17
4499,Customer_4499,20,Female,Delhi,Delhi,1044194,Oily,2023-12-17
4500,Customer_4500,34,Male,Jaipur,Rajasthan,1767822,Normal,2024-04-14
4501,Customer_4501,41,Female,Indore,Madhya Pradesh,1725370,Dry,2022-09-06
4502,Customer_4502,35,Male,Jaipur,Rajasthan,549260,Combination,2024-06-14
4503,Customer_4503,46,Female,Chandigarh,Chandigarh,821707,Normal,2023-01-14
4504,Customer_4504,43,Female,Delhi,Delhi,619333,Oily,2022-05-11
4505,Customer_4505,45,Male,Mumbai,Maharashtra,1099349,Sensitive,2024-04-06
4506,Customer_4506,56,Female,Indore,Madhya Pradesh,894970,Normal,2022-03-17
4507,Customer_4507,41,Female,Pune,Maharashtra,1488975,Sensitive,2024-05-25
4508,Customer_4508,26,Male,Pune,Maharashtra,838071,Oily,2023-09-12
4509,Customer_4509,42,Male,Lucknow,Uttar Pradesh,647677,Sensitive,2023-08-01
4510,Customer_4510,26,Male,Chandigarh,Chandigarh,1104953,Sensitive,2023-02-12
4511,Customer_4511,47,Female,Hyderabad,Telangana,671029,Oily,2022-12-20
4512,Customer_4512,57,Male,Jaipur,Rajasthan,1533099,Normal,2024-03-21
4513,Customer_4513,33,Male,Lucknow,Uttar Pradesh,972381,Normal,2024-01-23
4514,Customer_4514,43,Female,Indore,Madhya Pradesh,1789220,Sensitive,2023-04-07
4515,Customer_4515,29,Female,Chandigarh,Chandigarh,1209803,Dry,2022-11-05
4516,Customer_4516,33,Female,Hyderabad,Telangana,1401407,Oily,2022-02-20
4517,Customer_4517,34,Male,Lucknow,Uttar Pradesh,500583,Combination,2022-07-24
4518,Customer_4518,51,Male,Chandigarh,Chandigarh,1557222,Dry,2022-06-08
4519,Customer_4519,43,Male,Pune,Maharashtra,361511,Dry,2022-03-10
4520,Customer_4520,37,Male,Delhi,Delhi,1668122,Sensitive,2023-02-13
4521,Customer_4521,57,Male,Pune,Maharashtra,939546,Oily,2024-05-23
4522,Customer_4522,36,Male,Bengaluru,Karnataka,756606,Combination,2022-05-02
4523,Customer_4523,31,Female,Bengaluru,Karnataka,974018,Oily,2023-10-13
4524,Customer_4524,48,Male,Lucknow,Uttar Pradesh,369566,Normal,2023-09-20
4525,Customer_4525,45,Female,Lucknow,Uttar Pradesh,1707947,Sensitive,2022-11-01
4526,Customer_4526,60,Male,Pune,Maharashtra,922542,Dry,2022-12-04
4527,Customer_4527,59,Male,Chandigarh,Chandigarh,416625,Normal,2022-07-07
4528,Customer_4528,39,Male,Mumbai,Maharashtra,364970,Normal,2023-05-12
4529,Customer_4529,45,Male,Jaipur,Rajasthan,1605236,Combination,2023-07-27
4530,Customer_4530,43,Male,Chandigarh,Chandigarh,1491989,Normal,2024-04-16
4531,Customer_4531,59,Female,Bengaluru,Karnataka,1143680,Normal,2022-05-15
4532,Customer_4532,23,Female,Bengaluru,Karnataka,1681775,Combination,2022-09-09
4533,Customer_4533,46,Female,Bengaluru,Karnataka,1157819,Dry,2023-06-23
4534,Customer_4534,54,Female,Jaipur,Rajasthan,1307245,Oily,2024-02-15
4535,Customer_4535,18,Female,Delhi,Delhi,819902,Combination,2023-05-18
4536,Customer_4536,25,Male,Delhi,Delhi,966868,Oily,2022-03-16
4537,Customer_4537,48,Female,Mumbai,Maharashtra,1148726,Dry,2022-01-14
4538,Customer_4538,49,Female,Bengaluru,Karnataka,1339910,Oily,2023-10-20
4539,Customer_4539,22,Female,Pune,Maharashtra,1033189,Dry,2022-08-20
4540,Customer_4540,23,Male,Jaipur,Rajasthan,394347,Oily,2023-12-13
4541,Customer_4541,57,Male,Ahmedabad,Gujarat,1538968,Oily,2023-06-13
4542,Customer_4542,30,Male,Indore,Madhya Pradesh,1263896,Dry,2022-07-14
4543,Customer_4543,29,Female,Delhi,Delhi,951184,Combination,2024-05-16
4544,Customer_4544,36,Male,Indore,Madhya Pradesh,868188,Sensitive,2023-03-18
4545,Customer_4545,46,Female,Bengaluru,Karnataka,569842,Oily,2022-11-19
4546,Customer_4546,18,Female,Hyderabad,Telangana,1167253,Combination,2022-03-20
4547,Customer_4547,22,Female,Chandigarh,Chandigarh,1620943,Dry,2023-12-06
4548,Customer_4548,40,Male,Lucknow,Uttar Pradesh,1313598,Oily,2023-11-05
4549,Customer_4549,52,Female,Pune,Maharashtra,464536,Combination,2022-12-27
4550,Customer_4550,30,Female,Jaipur,Rajasthan,377677,Normal,2024-04-13
4551,Customer_4551,53,Female,Hyderabad,Telangana,1367206,Dry,2022-12-19
4552,Customer_4552,52,Male,Ahmedabad,Gujarat,500144,Combination,2024-05-05
4553,Customer_4553,34,Female,Indore,Madhya Pradesh,1598461,Sensitive,2023-11-17
4554,Customer_4554,33,Male,Ahmedabad,Gujarat,1135445,Dry,2023-10-25
4555,Customer_4555,48,Male,Indore,Madhya Pradesh,406070,Combination,2022-01-12
4556,Customer_4556,33,Male,Chandigarh,Chandigarh,953225,Combination,2022-11-16
4557,Customer_4557,52,Female,Hyderabad,Telangana,338535,Oily,2023-09-11
4558,Customer_4558,27,Male,Lucknow,Uttar Pradesh,470781,Normal,2022-01-25
4559,Customer_4559,55,Female,Mumbai,Maharashtra,1125556,Oily,2024-02-25
4560,Customer_4560,33,Female,Bengaluru,Karnataka,1440825,Normal,2023-02-13
4561,Customer_4561,58,Male,Delhi,Delhi,1684270,Sensitive,2023-07-01
4562,Customer_4562,18,Male,Lucknow,Uttar Pradesh,1121542,Combination,2022-06-11
4563,Customer_4563,39,Male,Chandigarh,Chandigarh,1101398,Combination,2023-12-10
4564,Customer_4564,56,Male,Jaipur,Rajasthan,727239,Oily,2022-12-17
4565,Customer_4565,26,Male,Jaipur,Rajasthan,416378,Oily,2023-09-12
4566,Customer_4566,37,Female,Indore,Madhya Pradesh,343337,Normal,2023-06-04
4567,Customer_4567,45,Female,Bengaluru,Karnataka,389278,Normal,2024-01-08
4568,Customer_4568,53,Female,Chandigarh,Chandigarh,389255,Normal,2022-06-22
4569,Customer_4569,25,Male,Bengaluru,Karnataka,1434247,Combination,2024-06-05
4570,Customer_4570,23,Male,Mumbai,Maharashtra,718784,Oily,2024-04-10
4571,Customer_4571,42,Male,Jaipur,Rajasthan,501847,Combination,2023-07-05
4572,Customer_4572,53,Female,Delhi,Delhi,1476244,Dry,2022-12-18
4573,Customer_4573,43,Male,Pune,Maharashtra,691057,Dry,2022-04-25
4574,Customer_4574,59,Female,Chandigarh,Chandigarh,367839,Combination,2023-04-11
4575,Customer_4575,27,Male,Pune,Maharashtra,957539,Oily,2023-09-08
4576,Customer_4576,18,Female,Indore,Madhya Pradesh,1301195,Combination,2023-01-08
4577,Customer_4577,36,Female,Delhi,Delhi,1764281,Dry,2024-06-03
4578,Customer_4578,26,Male,Lucknow,Uttar Pradesh,467621,Sensitive,2024-02-08
4579,Customer_4579,36,Female,Hyderabad,Telangana,453991,Normal,2023-08-10
4580,Customer_4580,33,Female,Ahmedabad,Gujarat,1183371,Sensitive,2024-04-03
4581,Customer_4581,44,Male,Jaipur,Rajasthan,1154474,Oily,2022-09-12
4582,Customer_4582,54,Female,Ahmedabad,Gujarat,305821,Combination,2022-08-26
4583,Customer_4583,26,Female,Bengaluru,Karnataka,454502,Normal,2022-11-05
4584,Customer_4584,26,Female,Bengaluru,Karnataka,1319555,Normal,2023-04-05
4585,Customer_4585,31,Female,Bengaluru,Karnataka,1384094,Sensitive,2022-02-19
4586,Customer_4586,21,Female,Ahmedabad,Gujarat,795984,Dry,2023-02-10
4587,Customer_4587,33,Female,Jaipur,Rajasthan,317539,Combination,2022-02-15
4588,Customer_4588,51,Male,Pune,Maharashtra,1656814,Sensitive,2022-09-30
4589,Customer_4589,57,Male,Bengaluru,Karnataka,322961,Oily,2023-08-24
4590,Customer_4590,55,Male,Bengaluru,Karnataka,645838,Dry,2024-04-04
4591,Customer_4591,58,Male,Mumbai,Maharashtra,600233,Combination,2022-05-19
4592,Customer_4592,56,Female,Bengaluru,Karnataka,1010864,Oily,2023-12-07
4593,Customer_4593,47,Female,Mumbai,Maharashtra,1492070,Sensitive,2023-12-14
4594,Customer_4594,41,Male,Chandigarh,Chandigarh,535119,Normal,2023-10-27
4595,Customer_4595,43,Male,Pune,Maharashtra,403890,Normal,2024-01-04
4596,Customer_4596,45,Male,Lucknow,Uttar Pradesh,579021,Sensitive,2022-12-24
4597,Customer_4597,36,Female,Indore,Madhya Pradesh,840623,Combination,2023-10-08
4598,Customer_4598,26,Male,Chandigarh,Chandigarh,969039,Combination,2024-02-05
4599,Customer_4599,56,Female,Lucknow,Uttar Pradesh,1754345,Combination,2022-12-04
4600,Customer_4600,50,Male,Mumbai,Maharashtra,560792,Normal,2022-01-17
4601,Customer_4601,25,Female,Lucknow,Uttar Pradesh,1029516,Combination,2023-06-27
4602,Customer_4602,36,Female,Mumbai,Maharashtra,992419,Sensitive,2023-02-20
4603,Customer_4603,28,Female,Pune,Maharashtra,613331,Dry,2023-05-21
4604,Customer_4604,49,Male,Chandigarh,Chandigarh,960387,Sensitive,2023-01-25
4605,Customer_4605,33,Female,Bengaluru,Karnataka,515060,Sensitive,2024-05-10
4606,Customer_4606,37,Female,Pune,Maharashtra,363928,Sensitive,2022-01-11
4607,Customer_4607,46,Male,Delhi,Delhi,1184157,Sensitive,2022-01-17
4608,Customer_4608,30,Female,Pune,Maharashtra,431885,Combination,2023-06-01
4609,Customer_4609,19,Male,Ahmedabad,Gujarat,1085297,Oily,2023-11-29
4610,Customer_4610,22,Female,Bengaluru,Karnataka,783182,Dry,2023-03-10
4611,Customer_4611,24,Female,Indore,Madhya Pradesh,1187612,Dry,2022-12-22
4612,Customer_4612,46,Male,Lucknow,Uttar Pradesh,1083117,Oily,2022-07-03
4613,Customer_4613,37,Male,Delhi,Delhi,738700,Oily,2023-08-28
4614,Customer_4614,37,Female,Ahmedabad,Gujarat,1489436,Combination,2022-02-27
4615,Customer_4615,34,Female,Jaipur,Rajasthan,748358,Dry,2023-11-28
4616,Customer_4616,47,Male,Ahmedabad,Gujarat,969658,Sensitive,2022-05-07
4617,Customer_4617,23,Female,Chandigarh,Chandigarh,1211689,Combination,2024-05-17
4618,Customer_4618,55,Male,Jaipur,Rajasthan,1201115,Combination,2023-02-02
4619,Customer_4619,53,Male,Hyderabad,Telangana,708542,Combination,2024-01-01
4620,Customer_4620,49,Female,Chandigarh,Chandigarh,1615336,Normal,2023-04-17
4621,Customer_4621,53,Male,Jaipur,Rajasthan,1084870,Sensitive,2022-02-20
4622,Customer_4622,33,Female,Pune,Maharashtra,1294150,Dry,2023-07-10
4623,Customer_4623,33,Male,Delhi,Delhi,1647187,Dry,2023-08-01
4624,Customer_4624,28,Male,Pune,Maharashtra,1565568,Combination,2023-03-19
4625,Customer_4625,33,Male,Indore,Madhya Pradesh,697732,Oily,2023-12-08
4626,Customer_4626,48,Male,Chandigarh,Chandigarh,1731541,Oily,2022-08-04
4627,Customer_4627,43,Female,Chandigarh,Chandigarh,843322,Dry,2022-07-10
4628,Customer_4628,26,Female,Lucknow,Uttar Pradesh,803469,Oily,2024-04-15
4629,Customer_4629,47,Female,Jaipur,Rajasthan,1594596,Normal,2023-10-31
4630,Customer_4630,34,Male,Pune,Maharashtra,1221270,Sensitive,2022-08-31
4631,Customer_4631,28,Male,Chandigarh,Chandigarh,1421803,Combination,2023-10-30
4632,Customer_4632,20,Male,Pune,Maharashtra,799748,Oily,2022-01-23
4633,Customer_4633,24,Female,Chandigarh,Chandigarh,1744392,Dry,2022-03-08
4634,Customer_4634,57,Male,Jaipur,Rajasthan,778052,Oily,2023-06-13
4635,Customer_4635,36,Male,Delhi,Delhi,745472,Combination,2023-05-22
4636,Customer_4636,56,Male,Hyderabad,Telangana,1575294,Dry,2024-03-29
4637,Customer_4637,39,Female,Indore,Madhya Pradesh,476378,Combination,2024-05-12
4638,Customer_4638,39,Male,Delhi,Delhi,1115800,Dry,2023-03-30
4639,Customer_4639,45,Male,Ahmedabad,Gujarat,723078,Normal,2022-08-15
4640,Customer_4640,19,Male,Hyderabad,Telangana,1124909,Combination,2022-09-09
4641,Customer_4641,27,Male,Mumbai,Maharashtra,1207009,Oily,2022-05-12
4642,Customer_4642,46,Female,Indore,Madhya Pradesh,1279080,Oily,2022-07-28
4643,Customer_4643,44,Male,Hyderabad,Telangana,1135559,Sensitive,2022-11-02
4644,Customer_4644,19,Female,Indore,Madhya Pradesh,307233,Oily,2023-07-26
4645,Customer_4645,21,Male,Ahmedabad,Gujarat,1093671,Dry,2022-12-10
4646,Customer_4646,38,Male,Chandigarh,Chandigarh,1608423,Normal,2024-03-26
4647,Customer_4647,26,Female,Delhi,Delhi,477868,Dry,2023-10-18
4648,Customer_4648,37,Male,Indore,Madhya Pradesh,577403,Sensitive,2022-10-04
4649,Customer_4649,59,Female,Bengaluru,Karnataka,1292462,Combination,2023-06-03
4650,Customer_4650,45,Female,Pune,Maharashtra,1181323,Oily,2023-01-16
4651,Customer_4651,18,Female,Chandigarh,Chandigarh,635336,Dry,2024-05-12
4652,Customer_4652,33,Female,Bengaluru,Karnataka,700367,Normal,2023-11-10
4653,Customer_4653,58,Female,Ahmedabad,Gujarat,850234,Sensitive,2024-01-17
4654,Customer_4654,36,Female,Hyderabad,Telangana,860496,Combination,2023-09-02
4655,Customer_4655,59,Male,Indore,Madhya Pradesh,519125,Normal,2022-08-11
