order_id,customer_id,order_date,city,payment_method,order_status,discount,shipping_cost
15167,4167,2023-02-28,Bengaluru,UPI,Delivered,20,79
15168,4136,2023-10-23,Bengaluru,Net Banking,Delivered,5,99
15169,2742,2024-05-20,Pune,Card,Delivered,0,79
15170,4749,2023-12-26,Ahmedabad,COD,Delivered,0,0
15171,4606,2025-05-29,Pune,COD,Delivered,10,0
15172,689,2025-09-08,Mumbai,Net Banking,Delivered,15,0
15173,4334,2024-04-19,Chandigarh,Net Banking,Delivered,0,0
15174,3859,2024-11-01,Delhi,UPI,Delivered,15,79
15175,1780,2025-04-28,Lucknow,COD,Delivered,15,79
15176,3800,2024-09-18,Mumbai,COD,Delivered,0,99
15177,2393,2023-06-07,Hyderabad,COD,Delivered,15,0
15178,4968,2023-08-29,Mumbai,Net Banking,Delivered,15,49
15179,4141,2023-12-09,Delhi,COD,Delivered,20,79
15180,3334,2025-06-16,Chandigarh,Net Banking,Delivered,0,49
15181,3221,2024-11-12,Indore,UPI,Delivered,20,0
15182,338,2025-05-05,Chandigarh,COD,Delivered,15,99
15183,3623,2025-02-05,Bengaluru,UPI,Delivered,20,49
15184,1035,2025-09-06,Mumbai,Net Banking,Delivered,15,0
15185,99,2025-09-01,Mumbai,Net Banking,Delivered,15,79
15186,2009,2024-07-02,Ahmedabad,Net Banking,Delivered,10,49
15187,1424,2023-08-05,Bengaluru,UPI,Delivered,10,79
15188,207,2023-07-27,Pune,COD,Delivered,10,79
15189,141,2024-02-02,Bengaluru,UPI,Delivered,10,49
15190,1173,2025-02-21,Pune,Net Banking,Delivered,10,0
15191,4526,2023-12-18,Pune,Net Banking,Delivered,5,49
15192,2,2025-12-28,Mumbai,Card,Delivered,20,99
15193,4951,2025-08-28,Lucknow,Net Banking,Delivered,10,49
15194,1725,2025-10-24,Pune,UPI,Delivered,15,0
15195,3617,2024-08-31,Delhi,UPI,Delivered,5,99
15196,1468,2025-12-14,Indore,UPI,Delivered,20,99
15197,4976,2025-06-10,Pune,Net Banking,Delivered,20,0
15198,3813,2024-06-19,Indore,Net Banking,Delivered,5,99
15199,3142,2025-07-10,Mumbai,UPI,Delivered,5,49
15200,1949,2025-07-25,Jaipur,Card,Delivered,5,0
15201,4643,2025-11-04,Hyderabad,UPI,Delivered,0,0
15202,3932,2023-03-08,Lucknow,Card,Delivered,20,99
15203,1540,2023-05-18,Chandigarh,Net Banking,Delivered,0,79
15204,1706,2025-03-06,Ahmedabad,UPI,Delivered,20,0
15205,3343,2024-02-28,Mumbai,Card,Delivered,20,49
15206,1161,2024-02-10,Chandigarh,Card,Delivered,10,0
15207,1991,2025-09-09,Mumbai,UPI,Delivered,10,0
15208,740,2023-09-23,Bengaluru,Card,Delivered,20,79
15209,4833,2025-05-04,Chandigarh,UPI,Delivered,10,49
15210,919,2025-01-01,Jaipur,Card,Delivered,5,99
15211,789,2023-10-08,Ahmedabad,Card,Delivered,15,79
15212,1014,2024-03-04,Chandigarh,Net Banking,Delivered,10,0
15213,2653,2025-01-18,Ahmedabad,Card,Delivered,10,0
15214,3813,2025-08-15,Indore,COD,Delivered,0,99
15215,875,2024-07-22,Delhi,UPI,Delivered,15,49
15216,3437,2025-02-07,Jaipur,UPI,Delivered,20,99
15217,820,2023-06-13,Chandigarh,Net Banking,Delivered,10,0
15218,1245,2025-03-27,Hyderabad,UPI,Delivered,15,79
15219,4101,2023-11-28,Chandigarh,Net Banking,Delivered,10,79
15220,1750,2024-04-17,Hyderabad,UPI,Delivered,0,49
15221,1466,2025-03-18,Mumbai,Card,Delivered,10,49
15222,1693,2023-06-23,Indore,COD,Delivered,5,0
15223,4338,2025-01-06,Chandigarh,Card,Delivered,10,79
15224,2067,2025-11-10,Pune,COD,Delivered,0,79
15225,2683,2024-08-30,Indore,Net Banking,Delivered,10,79
15226,3847,2025-09-07,Hyderabad,UPI,Delivered,15,99
15227,3203,2023-04-29,Delhi,COD,Delivered,15,99
15228,4267,2023-12-05,Bengaluru,COD,Delivered,0,99
15229,1688,2025-04-03,Jaipur,COD,Delivered,20,0
15230,1514,2025-09-11,Ahmedabad,Card,Delivered,10,49
15231,1486,2025-01-11,Bengaluru,COD,Delivered,20,0
15232,3624,2025-05-29,Ahmedabad,COD,Delivered,20,49
15233,1434,2023-02-19,Ahmedabad,UPI,Delivered,0,99
15234,1797,2023-01-19,Delhi,UPI,Delivered,15,99
15235,3026,2025-09-03,Mumbai,Net Banking,Delivered,10,99
15236,2993,2024-03-28,Hyderabad,Net Banking,Delivered,0,79
15237,4532,2025-05-03,Bengaluru,Net Banking,Delivered,10,0
15238,3219,2024-07-05,Bengaluru,COD,Delivered,5,79
15239,2450,2023-04-10,Mumbai,Net Banking,Delivered,20,49
15240,1232,2025-03-06,Delhi,Net Banking,Delivered,0,99
15241,1117,2025-10-26,Ahmedabad,COD,Delivered,5,99
15242,455,2023-06-25,Delhi,UPI,Delivered,15,79
15243,4054,2023-01-14,Delhi,UPI,Delivered,20,0
15244,4141,2024-11-13,Delhi,Card,Delivered,0,0
15245,4115,2024-02-24,Pune,Card,Delivered,5,0
15246,1436,2024-11-25,Ahmedabad,UPI,Delivered,10,99
15247,2668,2024-08-25,Jaipur,Net Banking,Delivered,0,79
15248,262,2023-12-20,Jaipur,Net Banking,Delivered,15,79
15249,3195,2024-04-11,Chandigarh,Card,Delivered,0,49
15250,2356,2023-12-22,Bengaluru,UPI,Delivered,10,0
15251,860,2024-06-22,Lucknow,COD,Delivered,5,0
15252,2187,2024-07-19,Ahmedabad,Card,Delivered,20,49
15253,3498,2024-03-30,Lucknow,COD,Delivered,0,49
15254,2534,2023-09-26,Indore,Net Banking,Delivered,10,99
15255,3432,2024-03-24,Jaipur,Net Banking,Delivered,10,49
15256,3173,2023-02-08,Bengaluru,UPI,Delivered,0,79
15257,4693,2025-07-13,Bengaluru,COD,Delivered,20,0
15258,401,2023-09-03,Bengaluru,COD,Delivered,15,79
15259,2168,2025-11-27,Delhi,UPI,Delivered,15,99
15260,422,2023-06-03,Lucknow,COD,Delivered,20,79
15261,4070,2024-02-13,Jaipur,COD,Delivered,5,99
15262,2404,2024-06-14,Lucknow,Card,Delivered,20,0
15263,1139,2024-09-03,Lucknow,Card,Delivered,10,49
15264,1157,2024-06-26,Indore,UPI,Delivered,10,99
15265,4584,2025-08-04,Bengaluru,UPI,Delivered,10,0
15266,2805,2024-09-24,Bengaluru,Card,Delivered,15,99
15267,1068,2023-08-19,Chandigarh,COD,Delivered,20,49
15268,4531,2025-11-29,Bengaluru,UPI,Delivered,10,0
15269,2151,2024-09-05,Lucknow,Card,Delivered,10,0
15270,3000,2023-10-31,Lucknow,Net Banking,Delivered,5,79
15271,4126,2025-08-23,Bengaluru,COD,Delivered,20,49
15272,2516,2024-02-21,Mumbai,COD,Delivered,10,49
15273,1542,2024-08-05,Pune,Net Banking,Delivered,5,49
15274,2688,2023-10-22,Ahmedabad,COD,Delivered,10,79
15275,1696,2023-01-17,Jaipur,UPI,Delivered,5,0
15276,3690,2023-03-16,Pune,Card,Delivered,5,79
15277,816,2025-07-10,Ahmedabad,Net Banking,Delivered,10,79
15278,3650,2023-12-13,Bengaluru,UPI,Delivered,20,79
15279,3868,2023-07-03,Mumbai,Net Banking,Delivered,20,0
15280,529,2025-12-12,Indore,Net Banking,Delivered,15,0
15281,3815,2024-06-13,Indore,Net Banking,Delivered,10,49
15282,60,2023-04-12,Bengaluru,COD,Delivered,10,49
15283,4214,2023-08-06,Indore,COD,Delivered,15,0
15284,2385,2024-01-24,Delhi,UPI,Delivered,0,79
15285,2196,2023-10-16,Hyderabad,COD,Delivered,10,99
15286,4578,2023-01-31,Lucknow,UPI,Delivered,20,0
15287,1701,2024-08-17,Jaipur,COD,Delivered,0,99
15288,3430,2023-09-04,Bengaluru,COD,Delivered,15,99
15289,1647,2025-07-13,Mumbai,COD,Delivered,15,99
15290,3255,2024-09-21,Pune,COD,Delivered,5,99
15291,2716,2024-05-17,Delhi,Card,Delivered,5,49
15292,4,2024-01-14,Hyderabad,Net Banking,Delivered,0,0
15293,1642,2025-03-02,Bengaluru,UPI,Delivered,10,99
15294,937,2024-08-31,Delhi,UPI,Delivered,0,0
15295,4704,2024-10-08,Bengaluru,COD,Delivered,10,0
15296,1391,2025-12-30,Pune,Net Banking,Delivered,10,79
15297,1975,2023-12-10,Lucknow,Net Banking,Delivered,20,99
15298,1336,2024-08-09,Jaipur,Net Banking,Delivered,0,79
15299,4922,2025-01-16,Jaipur,Card,Delivered,0,99
15300,1304,2024-02-19,Bengaluru,UPI,Delivered,10,49
15301,1175,2023-07-14,Hyderabad,Card,Delivered,5,0
15302,1281,2024-07-29,Bengaluru,COD,Delivered,15,49
15303,112,2023-02-11,Bengaluru,UPI,Delivered,0,49
15304,2020,2023-11-10,Ahmedabad,UPI,Delivered,10,0
15305,3491,2023-01-05,Indore,COD,Delivered,10,79
15306,1346,2024-08-26,Bengaluru,COD,Delivered,5,0
15307,2667,2024-12-31,Indore,COD,Delivered,0,49
15308,2320,2023-12-28,Delhi,Card,Delivered,20,99
15309,339,2023-08-15,Pune,Net Banking,Delivered,10,0
15310,2201,2024-08-10,Ahmedabad,Card,Delivered,5,99
15311,3099,2025-01-11,Chandigarh,Card,Delivered,10,79
15312,1899,2025-04-06,Hyderabad,COD,Delivered,20,99
15313,864,2023-12-06,Bengaluru,UPI,Delivered,15,79
15314,3078,2024-01-21,Bengaluru,UPI,Delivered,10,99
15315,3564,2024-10-27,Delhi,COD,Delivered,5,79
15316,3198,2025-01-27,Hyderabad,UPI,Delivered,20,99
15317,1246,2024-10-22,Pune,COD,Delivered,5,99
15318,3070,2024-09-29,Mumbai,UPI,Delivered,5,79
15319,1271,2023-02-23,Jaipur,Net Banking,Delivered,0,99
15320,1313,2023-07-19,Jaipur,COD,Delivered,10,0
15321,3627,2025-10-28,Chandigarh,COD,Delivered,20,99
15322,2001,2023-01-06,Hyderabad,COD,Delivered,10,49
15323,2714,2023-04-24,Hyderabad,UPI,Delivered,5,0
15324,1647,2023-08-04,Mumbai,Net Banking,Delivered,20,79
15325,493,2024-03-12,Pune,Card,Delivered,0,0
15326,835,2023-12-05,Pune,COD,Delivered,20,99
15327,3495,2024-04-13,Hyderabad,Net Banking,Delivered,10,0
15328,723,2023-04-23,Chandigarh,Net Banking,Delivered,10,49
15329,4979,2025-11-25,Lucknow,COD,Delivered,5,99
15330,3675,2025-03-07,Lucknow,COD,Delivered,20,99
15331,354,2025-04-10,Pune,Card,Delivered,15,49
15332,693,2025-11-26,Hyderabad,Card,Delivered,10,49
15333,2770,2025-10-18,Indore,Net Banking,Delivered,0,0
15334,2127,2023-01-07,Indore,UPI,Delivered,5,0
15335,1054,2025-04-25,Indore,Card,Delivered,10,79
15336,408,2023-05-18,Ahmedabad,Card,Delivered,10,99
15337,4191,2024-11-02,Indore,UPI,Delivered,15,99
15338,1080,2025-01-17,Lucknow,Net Banking,Delivered,0,79
15339,1836,2025-09-14,Pune,UPI,Delivered,0,49
15340,3570,2024-12-16,Lucknow,UPI,Delivered,10,49
15341,4330,2024-11-10,Lucknow,Card,Delivered,5,49
15342,2554,2025-03-26,Indore,Card,Delivered,10,79
15343,3411,2025-09-29,Hyderabad,UPI,Delivered,0,0
15344,1618,2024-08-28,Jaipur,UPI,Delivered,0,79
15345,2357,2024-04-27,Lucknow,COD,Delivered,0,49
15346,3515,2025-07-20,Chandigarh,COD,Delivered,10,99
15347,624,2025-06-22,Ahmedabad,COD,Delivered,15,0
15348,4028,2023-12-20,Hyderabad,COD,Delivered,20,99
15349,2416,2024-06-19,Chandigarh,Net Banking,Delivered,5,49
15350,2350,2024-10-28,Ahmedabad,COD,Delivered,10,99
15351,486,2024-08-27,Chandigarh,COD,Delivered,20,79
15352,2418,2024-06-24,Indore,Net Banking,Delivered,15,99
15353,2739,2023-06-08,Jaipur,Card,Delivered,20,0
15354,288,2024-02-19,Chandigarh,Net Banking,Delivered,0,49
15355,1978,2025-02-16,Chandigarh,UPI,Delivered,15,49
15356,361,2025-07-18,Chandigarh,Net Banking,Delivered,20,79
15357,3438,2024-06-29,Jaipur,Card,Delivered,10,79
15358,876,2025-01-15,Hyderabad,COD,Delivered,15,99
15359,3520,2023-10-29,Indore,Net Banking,Delivered,5,99
15360,2415,2025-09-28,Jaipur,UPI,Delivered,15,49
15361,3500,2023-11-30,Bengaluru,COD,Delivered,0,79
15362,142,2023-12-16,Indore,Card,Delivered,5,79
15363,2125,2024-03-30,Chandigarh,COD,Delivered,10,99
15364,4626,2023-10-10,Chandigarh,Net Banking,Delivered,20,99
15365,1594,2024-09-23,Mumbai,COD,Delivered,0,49
15366,1490,2023-04-13,Delhi,Net Banking,Delivered,5,0
15367,4600,2024-10-13,Mumbai,COD,Delivered,0,79
15368,207,2024-09-12,Pune,Card,Delivered,0,49
15369,3965,2023-12-16,Mumbai,UPI,Delivered,5,49
15370,2377,2024-11-30,Indore,UPI,Delivered,20,0
15371,997,2024-06-23,Lucknow,Net Banking,Delivered,20,99
15372,4661,2024-03-04,Mumbai,COD,Delivered,15,0
15373,3049,2025-12-27,Indore,COD,Delivered,20,0
15374,4880,2023-06-23,Hyderabad,COD,Delivered,5,0
15375,398,2025-07-02,Chandigarh,Card,Delivered,20,49
15376,1350,2023-03-05,Mumbai,Card,Delivered,0,99
15377,2094,2024-04-27,Pune,Card,Delivered,20,79
15378,919,2023-07-31,Jaipur,COD,Delivered,5,0
15379,2190,2024-10-14,Delhi,UPI,Delivered,10,49
15380,2526,2024-01-12,Bengaluru,UPI,Delivered,5,99
15381,3897,2023-02-17,Lucknow,Net Banking,Delivered,10,79
15382,4197,2023-09-07,Ahmedabad,Card,Delivered,10,0
15383,4385,2024-04-07,Indore,Card,Delivered,15,79
15384,4694,2024-11-04,Delhi,Net Banking,Delivered,5,49
15385,1386,2024-03-16,Delhi,COD,Delivered,5,79
15386,2327,2025-09-24,Bengaluru,COD,Delivered,10,99
15387,1601,2025-06-03,Lucknow,Card,Delivered,0,0
15388,2855,2024-04-19,Ahmedabad,Net Banking,Delivered,20,0
15389,2622,2023-11-13,Pune,Card,Delivered,15,49
15390,4333,2023-01-19,Jaipur,Net Banking,Delivered,5,79
15391,245,2023-06-06,Lucknow,COD,Delivered,0,99
15392,4772,2023-12-11,Jaipur,Card,Delivered,10,49
15393,3707,2024-03-07,Pune,COD,Delivered,10,99
15394,2996,2024-03-12,Ahmedabad,COD,Delivered,10,49
15395,1241,2024-01-01,Mumbai,Card,Delivered,0,49
15396,4176,2023-09-29,Chandigarh,COD,Delivered,5,79
15397,2021,2023-02-28,Ahmedabad,COD,Delivered,0,49
15398,2485,2024-05-20,Mumbai,Card,Delivered,5,79
15399,1031,2024-04-16,Hyderabad,Card,Delivered,10,99
15400,2002,2025-09-24,Indore,COD,Delivered,5,79
15401,285,2025-11-29,Bengaluru,COD,Delivered,10,0
15402,448,2023-01-20,Ahmedabad,Card,Delivered,15,49
15403,58,2024-03-14,Mumbai,COD,Delivered,5,49
15404,1416,2025-09-23,Indore,COD,Delivered,15,0
15405,3392,2025-12-24,Jaipur,Card,Delivered,15,49
15406,1269,2023-07-17,Jaipur,UPI,Delivered,5,79
15407,3185,2025-12-15,Lucknow,Card,Delivered,15,0
15408,1071,2024-12-02,Indore,UPI,Delivered,10,99
15409,2530,2023-05-11,Ahmedabad,UPI,Delivered,20,99
15410,4158,2024-06-04,Delhi,Card,Delivered,10,0
15411,1197,2025-07-22,Pune,Card,Delivered,10,79
15412,3677,2023-11-08,Jaipur,Card,Delivered,10,49
15413,3487,2024-09-30,Indore,UPI,Delivered,5,99
15414,3593,2025-01-21,Bengaluru,COD,Delivered,15,79
15415,3687,2023-06-16,Indore,COD,Delivered,15,49
15416,1231,2025-10-11,Mumbai,COD,Delivered,0,99
15417,291,2023-01-08,Pune,UPI,Delivered,5,49
15418,2758,2023-11-16,Indore,COD,Delivered,15,79
15419,3907,2025-09-05,Hyderabad,UPI,Delivered,10,0
15420,2290,2023-03-03,Pune,UPI,Delivered,20,99
15421,2349,2024-05-02,Ahmedabad,Net Banking,Delivered,5,49
15422,96,2023-12-25,Lucknow,Card,Delivered,10,0
15423,1569,2024-04-20,Bengaluru,Net Banking,Delivered,15,49
15424,978,2024-08-27,Ahmedabad,Card,Delivered,0,0
15425,369,2023-02-01,Lucknow,UPI,Delivered,0,0
15426,4827,2023-04-24,Jaipur,COD,Delivered,20,0
15427,4989,2023-02-14,Ahmedabad,Net Banking,Delivered,0,0
15428,327,2024-05-23,Bengaluru,Card,Delivered,0,99
15429,1719,2023-08-27,Ahmedabad,Net Banking,Delivered,20,99
15430,2646,2023-09-03,Chandigarh,COD,Delivered,20,79
15431,1246,2025-12-11,Pune,Net Banking,Delivered,5,0
15432,4742,2025-10-26,Pune,Card,Delivered,10,0
15433,4837,2023-02-04,Chandigarh,COD,Delivered,10,49
15434,3369,2024-10-02,Ahmedabad,Net Banking,Delivered,0,0
15435,1514,2024-04-07,Ahmedabad,COD,Delivered,15,0
15436,769,2024-07-27,Pune,UPI,Delivered,5,79
15437,1656,2023-12-21,Pune,UPI,Delivered,5,0
15438,616,2023-03-23,Chandigarh,COD,Delivered,20,49
15439,2743,2023-05-04,Bengaluru,Card,Delivered,10,79
15440,2784,2024-08-29,Jaipur,Net Banking,Delivered,15,79
15441,4982,2025-11-03,Mumbai,Card,Delivered,10,79
15442,370,2023-10-17,Lucknow,UPI,Delivered,15,79
15443,3975,2023-08-10,Indore,Net Banking,Delivered,15,0
15444,2300,2025-12-09,Ahmedabad,Net Banking,Delivered,20,99
15445,1586,2025-05-23,Lucknow,Card,Delivered,15,49
15446,4965,2024-09-05,Ahmedabad,UPI,Delivered,0,49
15447,569,2025-09-13,Hyderabad,Net Banking,Delivered,15,49
15448,524,2023-09-22,Lucknow,UPI,Delivered,5,99
15449,1464,2023-12-04,Ahmedabad,Net Banking,Delivered,0,99
15450,946,2023-07-21,Lucknow,Card,Delivered,10,79
15451,913,2023-07-01,Delhi,UPI,Delivered,10,0
15452,1786,2023-12-25,Delhi,COD,Delivered,0,49
15453,3084,2023-12-30,Indore,UPI,Delivered,15,0
15454,1474,2023-07-11,Hyderabad,Net Banking,Delivered,5,49
15455,4783,2023-05-03,Bengaluru,Net Banking,Delivered,0,99
15456,2620,2024-05-05,Ahmedabad,COD,Delivered,20,49
15457,3418,2023-12-14,Jaipur,Card,Delivered,5,79
15458,23,2025-07-30,Jaipur,Card,Delivered,5,0
15459,3173,2025-09-09,Bengaluru,Card,Delivered,0,99
15460,1378,2025-08-15,Pune,COD,Delivered,0,99
15461,4259,2024-06-08,Pune,Net Banking,Delivered,10,79
15462,2847,2025-01-24,Chandigarh,COD,Delivered,15,0
15463,1474,2025-05-08,Hyderabad,COD,Delivered,10,0
15464,1665,2025-02-08,Delhi,UPI,Delivered,15,0
15465,239,2024-02-06,Mumbai,UPI,Delivered,10,99
15466,2021,2023-01-31,Ahmedabad,Net Banking,Delivered,20,99
15467,280,2025-11-15,Indore,Card,Delivered,15,79
15468,4586,2023-12-12,Ahmedabad,Net Banking,Delivered,10,49
15469,2427,2025-11-08,Bengaluru,COD,Delivered,15,99
15470,226,2025-09-17,Jaipur,UPI,Delivered,10,0
15471,4346,2024-12-26,Mumbai,Card,Delivered,0,49
15472,3066,2024-10-29,Bengaluru,Card,Delivered,5,79
15473,1932,2023-12-01,Ahmedabad,UPI,Delivered,0,49
15474,3676,2023-07-06,Delhi,Card,Delivered,5,79
15475,4897,2023-05-19,Indore,COD,Delivered,15,0
15476,3213,2023-06-14,Lucknow,Card,Delivered,15,49
15477,2322,2025-03-22,Indore,UPI,Delivered,20,79
15478,4804,2024-08-25,Lucknow,UPI,Delivered,20,49
15479,3784,2024-07-19,Chandigarh,Card,Delivered,20,0
15480,2250,2024-07-06,Ahmedabad,COD,Delivered,10,99
15481,3470,2024-11-19,Lucknow,Net Banking,Delivered,20,0
15482,2284,2024-04-19,Chandigarh,Card,Delivered,5,79
15483,614,2025-01-15,Jaipur,COD,Delivered,0,0
15484,1236,2023-05-19,Jaipur,COD,Delivered,5,79
15485,4494,2024-11-11,Ahmedabad,Net Banking,Delivered,10,49
15486,2195,2024-05-24,Bengaluru,Net Banking,Delivered,5,79
15487,3988,2025-02-26,Jaipur,UPI,Delivered,10,0
15488,1501,2025-07-25,Lucknow,Net Banking,Delivered,0,0
15489,5000,2024-03-24,Indore,COD,Delivered,10,0
15490,4957,2023-05-10,Bengaluru,Net Banking,Delivered,20,79
15491,1907,2023-07-09,Ahmedabad,UPI,Delivered,0,79
15492,4730,2024-01-14,Ahmedabad,Net Banking,Delivered,0,0
15493,1636,2025-05-11,Lucknow,Card,Delivered,10,49
15494,1220,2025-02-08,Mumbai,Net Banking,Delivered,5,0
15495,2733,2024-05-22,Bengaluru,Card,Delivered,20,79
15496,882,2024-11-06,Delhi,UPI,Delivered,15,99
15497,1664,2023-07-23,Pune,Net Banking,Delivered,5,99
15498,926,2025-04-09,Delhi,Card,Delivered,0,0
15499,3739,2024-01-10,Chandigarh,UPI,Delivered,20,99
15500,3255,2023-05-27,Pune,Card,Delivered,15,79
15501,1011,2025-03-24,Bengaluru,UPI,Delivered,0,79
15502,1459,2025-06-26,Hyderabad,Card,Delivered,0,49
15503,4389,2024-02-19,Lucknow,Card,Delivered,15,79
15504,3188,2024-08-02,Bengaluru,UPI,Delivered,15,99
15505,1036,2023-07-23,Ahmedabad,Net Banking,Delivered,10,0
15506,4126,2025-02-21,Bengaluru,UPI,Delivered,20,79
15507,299,2024-02-08,Mumbai,COD,Delivered,20,79
15508,3174,2023-03-10,Ahmedabad,Card,Delivered,15,79
15509,2558,2024-04-03,Mumbai,COD,Delivered,15,99
15510,3334,2024-10-27,Chandigarh,Card,Delivered,0,49
15511,217,2024-10-07,Indore,Net Banking,Delivered,5,79
15512,227,2025-05-18,Pune,Net Banking,Delivered,5,0
15513,3181,2024-11-16,Delhi,Net Banking,Delivered,5,0
15514,3766,2025-10-24,Pune,UPI,Delivered,15,0
15515,3851,2023-12-21,Pune,Card,Delivered,5,49
15516,2537,2024-12-11,Chandigarh,UPI,Delivered,5,99
15517,3420,2025-09-24,Ahmedabad,COD,Delivered,10,49
15518,3525,2023-12-22,Hyderabad,COD,Delivered,20,0
15519,2131,2025-10-14,Indore,Card,Delivered,10,49
15520,1547,2024-01-11,Lucknow,Card,Delivered,10,0
15521,4550,2023-10-08,Jaipur,UPI,Delivered,15,99
15522,3993,2023-01-24,Jaipur,Net Banking,Delivered,5,79
15523,1297,2025-02-05,Hyderabad,COD,Delivered,15,49
15524,1208,2023-06-22,Lucknow,Card,Delivered,10,0
15525,4850,2023-11-06,Indore,Card,Delivered,5,79
15526,4572,2024-08-12,Delhi,UPI,Delivered,10,0
15527,1948,2025-11-16,Mumbai,Card,Delivered,5,79
15528,2759,2023-08-09,Indore,COD,Delivered,20,79
15529,68,2024-05-12,Jaipur,COD,Delivered,15,49
15530,934,2025-02-02,Delhi,COD,Delivered,0,99
15531,77,2025-10-05,Pune,UPI,Delivered,5,49
15532,4918,2023-01-16,Bengaluru,Net Banking,Delivered,20,79
15533,4763,2025-01-02,Pune,Net Banking,Delivered,10,0
15534,835,2025-11-02,Pune,COD,Delivered,20,99
15535,4096,2024-05-29,Bengaluru,Net Banking,Delivered,0,79
15536,615,2023-08-29,Ahmedabad,Card,Delivered,20,49
15537,2509,2023-10-24,Chandigarh,Net Banking,Delivered,20,79
15538,501,2024-05-08,Bengaluru,Card,Delivered,0,79
15539,2301,2025-03-10,Jaipur,UPI,Delivered,10,49
15540,2463,2023-02-08,Chandigarh,UPI,Delivered,0,0
15541,4760,2025-08-18,Jaipur,Net Banking,Delivered,15,99
15542,909,2023-08-20,Lucknow,Net Banking,Delivered,20,99
15543,4256,2024-07-03,Hyderabad,UPI,Delivered,5,49
15544,3657,2023-03-30,Jaipur,UPI,Delivered,5,0
15545,459,2024-07-01,Ahmedabad,Net Banking,Delivered,0,49
15546,2233,2024-03-23,Lucknow,Card,Delivered,15,49
15547,4291,2025-10-07,Hyderabad,Card,Delivered,5,79
15548,3241,2024-11-20,Chandigarh,Net Banking,Delivered,10,79
15549,4091,2025-10-09,Pune,Net Banking,Delivered,10,79
15550,4731,2025-03-22,Bengaluru,Net Banking,Delivered,20,79
15551,336,2024-12-04,Jaipur,UPI,Delivered,20,99
15552,4206,2024-09-16,Jaipur,UPI,Delivered,20,79
15553,4755,2023-01-05,Pune,Card,Delivered,0,0
15554,1486,2024-12-04,Bengaluru,Net Banking,Delivered,15,99
15555,3000,2023-10-31,Lucknow,COD,Delivered,20,99
15556,3829,2025-04-30,Delhi,Card,Delivered,10,79
15557,1036,2025-07-05,Ahmedabad,Net Banking,Delivered,20,49
15558,1604,2024-05-12,Lucknow,COD,Delivered,10,0
15559,2354,2023-04-21,Jaipur,Card,Delivered,15,99
15560,370,2023-07-17,Lucknow,Card,Delivered,5,0
15561,1290,2025-03-30,Hyderabad,Net Banking,Delivered,0,49
15562,2346,2024-07-13,Hyderabad,COD,Delivered,10,0
15563,2745,2024-06-04,Hyderabad,Net Banking,Delivered,15,79
15564,3650,2024-01-20,Bengaluru,Net Banking,Delivered,0,0
15565,1017,2023-11-11,Ahmedabad,COD,Delivered,15,0
15566,1933,2024-05-19,Lucknow,COD,Delivered,5,49
15567,677,2025-07-28,Mumbai,COD,Delivered,10,99
15568,1258,2023-01-14,Pune,Card,Delivered,0,99
15569,4296,2025-04-23,Pune,Net Banking,Delivered,0,49
15570,2795,2025-02-27,Bengaluru,UPI,Delivered,10,0
15571,146,2025-01-16,Hyderabad,Net Banking,Delivered,10,99
15572,1226,2024-09-11,Ahmedabad,Card,Delivered,10,0
15573,2815,2023-10-30,Chandigarh,Net Banking,Delivered,10,79
15574,2172,2023-10-14,Ahmedabad,Net Banking,Delivered,15,0
15575,2619,2025-12-11,Pune,Net Banking,Delivered,15,0
15576,484,2024-06-19,Delhi,COD,Delivered,0,79
15577,4947,2024-09-09,Ahmedabad,Card,Delivered,5,0
15578,1183,2023-10-08,Lucknow,Net Banking,Delivered,5,0
15579,2490,2024-12-16,Pune,Net Banking,Delivered,0,49
15580,1254,2025-04-08,Ahmedabad,Card,Delivered,20,0
15581,3519,2024-10-24,Delhi,Net Banking,Delivered,5,0
15582,35,2025-07-09,Hyderabad,Card,Delivered,20,79
15583,896,2024-05-27,Chandigarh,COD,Delivered,20,99
15584,2201,2024-08-28,Ahmedabad,Card,Delivered,15,0
15585,3660,2023-08-15,Bengaluru,UPI,Delivered,5,0
15586,160,2025-02-17,Indore,COD,Delivered,5,0
15587,2504,2024-03-04,Chandigarh,UPI,Delivered,5,99
15588,2758,2025-03-23,Indore,COD,Delivered,15,49
15589,4838,2024-01-04,Pune,UPI,Delivered,15,49
15590,2972,2023-10-19,Mumbai,Card,Delivered,20,0
15591,957,2025-11-26,Chandigarh,Net Banking,Delivered,20,79
15592,2446,2024-04-09,Lucknow,COD,Delivered,10,49
15593,661,2025-11-17,Jaipur,COD,Delivered,10,79
15594,1714,2025-01-10,Chandigarh,Net Banking,Delivered,5,99
15595,3059,2023-05-11,Delhi,Card,Delivered,0,49
15596,3333,2025-06-11,Ahmedabad,UPI,Delivered,20,0
15597,2035,2025-01-25,Pune,Card,Delivered,15,79
15598,1274,2024-03-31,Jaipur,COD,Delivered,0,0
15599,4086,2024-05-17,Pune,Card,Delivered,10,99
15600,4309,2025-09-08,Pune,Card,Delivered,15,49
15601,3253,2025-02-04,Chandigarh,Card,Delivered,5,79
15602,2845,2024-02-04,Mumbai,Card,Delivered,0,99
15603,944,2024-04-15,Hyderabad,UPI,Delivered,20,49
15604,439,2025-08-01,Indore,UPI,Delivered,5,99
